SYMBOL,DATE_TIME,OPEN,HIGH,LOW,LAST,NUM_TRADES,BID,ASK,QUOTE_DATE,QUOTIM,QUOTEID
EUR/USD,"2018-11-09 13:41:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:41:05,3675798
EUR/USD,"2018-11-09 13:42:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:42:00,3675805
EUR/USD,"2018-11-09 13:43:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:43:04,3675812
EUR/USD,"2018-11-09 13:44:03",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:44:03,3675819
EUR/USD,"2018-11-09 13:45:18",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:45:18,3675826
EUR/USD,"2018-11-09 13:46:03",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:46:03,3675833
EUR/USD,"2018-11-09 13:47:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:47:05,3675840
EUR/USD,"2018-11-09 13:48:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:48:05,3675847
EUR/USD,"2018-11-09 13:49:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:49:04,3675854
EUR/USD,"2018-11-09 13:50:25",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:50:25,3675862
EUR/USD,"2018-11-09 13:51:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:51:04,3675868
EUR/USD,"2018-11-09 13:52:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:52:04,3675875
EUR/USD,"2018-11-09 13:53:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:53:00,3675882
EUR/USD,"2018-11-09 13:54:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:54:06,3675889
EUR/USD,"2018-11-09 13:55:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:55:06,3675896
EUR/USD,"2018-11-09 13:56:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:56:04,3675903
EUR/USD,"2018-11-09 13:57:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:57:00,3675911
EUR/USD,"2018-11-09 13:58:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:58:04,3675917
EUR/USD,"2018-11-09 13:59:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,13:59:05,3675924
EUR/USD,"2018-11-09 14:00:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:00:00,3675931
EUR/USD,"2018-11-09 14:01:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:01:04,3675938
EUR/USD,"2018-11-09 14:02:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:02:04,3675945
EUR/USD,"2018-11-09 14:03:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:03:00,3675952
EUR/USD,"2018-11-09 14:04:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:04:00,3675959
EUR/USD,"2018-11-09 14:05:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:05:00,3675966
EUR/USD,"2018-11-09 14:06:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:06:05,3675973
EUR/USD,"2018-11-09 14:07:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:07:00,3675980
EUR/USD,"2018-11-09 14:08:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:08:00,3675987
EUR/USD,"2018-11-09 14:09:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:09:00,3675994
EUR/USD,"2018-11-09 14:10:26",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:10:26,3676001
EUR/USD,"2018-11-09 14:11:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:11:00,3676008
EUR/USD,"2018-11-09 14:12:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:12:05,3676015
EUR/USD,"2018-11-09 14:13:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:13:04,3676022
EUR/USD,"2018-11-09 14:14:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:14:04,3676029
EUR/USD,"2018-11-09 14:15:21",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:15:21,3676036
EUR/USD,"2018-11-09 14:16:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:16:00,3676042
EUR/USD,"2018-11-09 14:17:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:17:06,3676048
EUR/USD,"2018-11-09 14:18:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:18:04,3676055
EUR/USD,"2018-11-09 14:19:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:19:00,3676062
EUR/USD,"2018-11-09 14:20:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:20:00,3676069
EUR/USD,"2018-11-09 14:21:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:21:04,3676076
EUR/USD,"2018-11-09 14:22:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:22:05,3676083
EUR/USD,"2018-11-09 14:23:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:23:00,3676090
EUR/USD,"2018-11-09 14:24:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:24:05,3676097
EUR/USD,"2018-11-09 14:25:23",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:25:23,3676105
EUR/USD,"2018-11-09 14:26:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:26:06,3676111
EUR/USD,"2018-11-09 14:27:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:27:04,3676118
EUR/USD,"2018-11-09 14:28:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:28:00,3676125
EUR/USD,"2018-11-09 14:29:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:29:00,3676132
EUR/USD,"2018-11-09 14:31:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:31:05,3676139
EUR/USD,"2018-11-09 14:32:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:32:00,3676146
EUR/USD,"2018-11-09 14:33:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:33:00,3676153
EUR/USD,"2018-11-09 14:34:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:34:00,3676160
EUR/USD,"2018-11-09 14:35:22",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:35:22,3676167
EUR/USD,"2018-11-09 14:36:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:36:00,3676174
EUR/USD,"2018-11-09 14:37:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:37:05,3676181
EUR/USD,"2018-11-09 14:38:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:38:00,3676188
EUR/USD,"2018-11-09 14:39:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:39:05,3676195
EUR/USD,"2018-11-09 14:40:23",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:40:23,3676202
EUR/USD,"2018-11-09 14:41:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:41:00,3676209
EUR/USD,"2018-11-09 14:42:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:42:05,3676216
EUR/USD,"2018-11-09 14:43:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:43:04,3676223
EUR/USD,"2018-11-09 14:44:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:44:00,3676230
EUR/USD,"2018-11-09 14:45:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:45:00,3676237
EUR/USD,"2018-11-09 14:46:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:46:00,3676244
EUR/USD,"2018-11-09 14:47:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:47:00,3676251
EUR/USD,"2018-11-09 14:48:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:48:00,3676258
EUR/USD,"2018-11-09 14:49:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:49:05,3676265
EUR/USD,"2018-11-09 14:50:26",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:50:26,3676272
EUR/USD,"2018-11-09 14:51:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:51:05,3676279
EUR/USD,"2018-11-09 14:52:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:52:05,3676286
EUR/USD,"2018-11-09 14:53:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:53:00,3676293
EUR/USD,"2018-11-09 14:54:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:54:00,3676300
EUR/USD,"2018-11-09 14:55:25",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:55:25,3676307
EUR/USD,"2018-11-09 14:56:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:56:00,3676314
EUR/USD,"2018-11-09 14:57:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:57:04,3676321
EUR/USD,"2018-11-09 14:58:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:58:04,3676328
EUR/USD,"2018-11-09 14:59:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,14:59:00,3676335
EUR/USD,"2018-11-09 15:01:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:01:06,3676342
EUR/USD,"2018-11-09 15:02:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:02:00,3676349
EUR/USD,"2018-11-09 15:03:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:03:08,3676356
EUR/USD,"2018-11-09 15:04:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:04:08,3676363
EUR/USD,"2018-11-09 15:06:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:06:08,3676370
EUR/USD,"2018-11-09 15:07:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:07:07,3676377
EUR/USD,"2018-11-09 15:08:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:08:05,3676384
EUR/USD,"2018-11-09 15:09:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:09:06,3676391
EUR/USD,"2018-11-09 15:10:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:10:00,3676398
EUR/USD,"2018-11-09 15:11:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:11:00,3676405
EUR/USD,"2018-11-09 15:12:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:12:00,3676412
EUR/USD,"2018-11-09 15:13:01",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:13:01,3676419
EUR/USD,"2018-11-09 15:14:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:14:05,3676426
EUR/USD,"2018-11-09 15:15:26",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:15:26,3676433
EUR/USD,"2018-11-09 15:16:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:16:00,3768599
EUR/USD,"2018-11-09 15:17:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:17:00,3768606
EUR/USD,"2018-11-09 15:18:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:18:00,3768613
EUR/USD,"2018-11-09 15:19:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:19:00,3768620
EUR/USD,"2018-11-09 15:20:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:20:08,3768627
EUR/USD,"2018-11-09 15:21:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:21:00,3768634
EUR/USD,"2018-11-09 15:22:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:22:05,3768641
EUR/USD,"2018-11-09 15:23:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:23:05,3768648
EUR/USD,"2018-11-09 15:24:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:24:00,3768655
EUR/USD,"2018-11-09 15:25:31",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:25:31,3768662
EUR/USD,"2018-11-09 15:26:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:26:04,3768669
EUR/USD,"2018-11-09 15:27:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:27:00,3768676
EUR/USD,"2018-11-09 15:28:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:28:00,3768683
EUR/USD,"2018-11-09 15:29:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:29:00,3768690
EUR/USD,"2018-11-09 15:30:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:30:08,3768697
EUR/USD,"2018-11-09 15:31:01",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:31:01,3768704
EUR/USD,"2018-11-09 15:32:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:32:06,3768711
EUR/USD,"2018-11-09 15:33:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:33:05,3768718
EUR/USD,"2018-11-09 15:34:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:34:00,3768725
EUR/USD,"2018-11-09 15:36:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:36:06,3768732
EUR/USD,"2018-11-09 15:37:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:37:06,3768739
EUR/USD,"2018-11-09 15:38:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:38:00,3768746
EUR/USD,"2018-11-09 15:39:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:39:06,3768753
EUR/USD,"2018-11-09 15:40:10",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:40:10,3768760
EUR/USD,"2018-11-09 15:41:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:41:00,3768767
EUR/USD,"2018-11-09 15:42:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:42:05,3768774
EUR/USD,"2018-11-09 15:43:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:43:08,3768781
EUR/USD,"2018-11-09 15:44:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:44:07,3768788
EUR/USD,"2018-11-09 15:45:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:45:00,3768795
EUR/USD,"2018-11-09 15:46:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:46:00,3768802
EUR/USD,"2018-11-09 15:47:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:47:00,3768809
EUR/USD,"2018-11-09 15:48:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:48:08,3768816
EUR/USD,"2018-11-09 15:49:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:49:00,3768823
EUR/USD,"2018-11-09 15:50:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:50:08,3768830
EUR/USD,"2018-11-09 15:51:01",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:51:01,3768837
EUR/USD,"2018-11-09 15:52:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:52:00,3768844
EUR/USD,"2018-11-09 15:53:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:53:00,3768851
EUR/USD,"2018-11-09 15:54:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:54:00,3768858
EUR/USD,"2018-11-09 15:57:09",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:57:09,3768865
EUR/USD,"2018-11-09 15:58:10",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:58:10,3768872
EUR/USD,"2018-11-09 15:59:09",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,15:59:09,3768879
EUR/USD,"2018-11-09 16:00:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:00:00,3768886
EUR/USD,"2018-11-09 16:01:09",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:01:09,3768893
EUR/USD,"2018-11-09 16:02:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:02:08,3768900
EUR/USD,"2018-11-09 16:03:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:03:00,3768907
EUR/USD,"2018-11-09 16:04:01",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:04:01,3768914
EUR/USD,"2018-11-09 16:05:23",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:05:23,3768921
EUR/USD,"2018-11-09 16:06:04",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:06:04,3768928
EUR/USD,"2018-11-09 16:07:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:07:07,3768935
EUR/USD,"2018-11-09 16:08:12",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:08:12,3768942
EUR/USD,"2018-11-09 16:09:14",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:09:14,3768949
EUR/USD,"2018-11-09 16:12:10",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:12:10,3768957
EUR/USD,"2018-11-09 16:13:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:13:00,3768963
EUR/USD,"2018-11-09 16:14:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:14:00,3768970
EUR/USD,"2018-11-09 16:15:50",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:15:50,3768977
EUR/USD,"2018-11-09 16:16:01",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:16:01,3768984
EUR/USD,"2018-11-09 16:17:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:17:00,3768991
EUR/USD,"2018-11-09 16:18:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:18:00,3768998
EUR/USD,"2018-11-09 16:19:09",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:19:09,3769005
EUR/USD,"2018-11-09 16:20:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:20:00,3769012
EUR/USD,"2018-11-09 16:21:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:21:08,3769019
EUR/USD,"2018-11-09 16:22:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:22:06,3769027
EUR/USD,"2018-11-09 16:23:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:23:00,3769033
EUR/USD,"2018-11-09 16:24:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:24:00,3769040
EUR/USD,"2018-11-09 16:25:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:25:00,3769047
EUR/USD,"2018-11-09 16:26:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:26:00,3769054
EUR/USD,"2018-11-09 16:27:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:27:08,3769061
EUR/USD,"2018-11-09 16:28:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:28:00,3769068
EUR/USD,"2018-11-09 16:29:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:29:00,3769075
EUR/USD,"2018-11-09 16:30:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:30:06,3769082
EUR/USD,"2018-11-09 16:31:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:31:00,3769089
EUR/USD,"2018-11-09 16:32:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:32:00,3769096
EUR/USD,"2018-11-09 16:33:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:33:07,3769103
EUR/USD,"2018-11-09 16:34:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:34:00,3769110
EUR/USD,"2018-11-09 16:35:29",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:35:29,3769117
EUR/USD,"2018-11-09 16:37:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:37:00,3769124
EUR/USD,"2018-11-09 16:38:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:38:06,3769131
EUR/USD,"2018-11-09 16:39:09",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:39:09,3769138
EUR/USD,"2018-11-09 16:40:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:40:00,3769145
EUR/USD,"2018-11-09 16:41:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:41:08,3769152
EUR/USD,"2018-11-09 16:42:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:42:06,3769159
EUR/USD,"2018-11-09 16:43:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:43:06,3769166
EUR/USD,"2018-11-09 16:44:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:44:07,3769173
EUR/USD,"2018-11-09 16:45:35",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:45:35,3769180
EUR/USD,"2018-11-09 16:46:09",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:46:09,3769187
EUR/USD,"2018-11-09 16:47:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:47:07,3769194
EUR/USD,"2018-11-09 16:48:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:48:07,3769201
EUR/USD,"2018-11-09 16:49:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:49:00,3769208
EUR/USD,"2018-11-09 16:50:20",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:50:20,3769215
EUR/USD,"2018-11-09 16:51:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:51:07,3769222
EUR/USD,"2018-11-09 16:52:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:52:00,3769229
EUR/USD,"2018-11-09 16:53:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:53:00,3769236
EUR/USD,"2018-11-09 16:54:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:54:00,3769243
EUR/USD,"2018-11-09 16:55:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:55:00,3769250
EUR/USD,"2018-11-09 16:57:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:57:00,3769257
EUR/USD,"2018-11-09 16:58:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:58:07,3769264
EUR/USD,"2018-11-09 16:59:07",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,16:59:07,3769271
EUR/USD,"2018-11-09 17:00:28",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:00:28,3769278
EUR/USD,"2018-11-09 17:02:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:02:00,3769286
EUR/USD,"2018-11-09 17:03:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:03:06,3769292
EUR/USD,"2018-11-09 17:04:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:04:00,3769299
EUR/USD,"2018-11-09 17:05:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:05:00,3769306
EUR/USD,"2018-11-09 17:06:08",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:06:08,3769313
EUR/USD,"2018-11-09 17:07:05",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:07:05,3769319
EUR/USD,"2018-11-09 17:08:00",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:08:00,3769326
EUR/USD,"2018-11-09 17:09:06",NULL,1.1368,1.1368,NULL,NULL,1.1367,1.1369,2018-11-09,17:09:06,3769333
