20181102 053900;1.143740;1.143950;1.143740;1.143950;0
20181102 054000;1.143960;1.144140;1.143930;1.144000;0
20181102 054100;1.143950;1.143960;1.143840;1.143840;0
20181102 054200;1.143840;1.143880;1.143570;1.143640;0
20181102 054300;1.143640;1.143860;1.143580;1.143850;0
20181102 054400;1.143850;1.143960;1.143830;1.143920;0
20181102 054500;1.143930;1.144060;1.143930;1.144010;0
20181102 054600;1.144010;1.144200;1.143990;1.144140;0
20181102 054700;1.144140;1.144380;1.144100;1.144360;0
20181102 054800;1.144370;1.144460;1.144250;1.144360;0
20181102 054900;1.144360;1.144370;1.144240;1.144250;0
20181102 055000;1.144250;1.144360;1.144240;1.144310;0
20181102 055100;1.144320;1.144330;1.144110;1.144120;0
20181102 055200;1.144130;1.144150;1.143970;1.143980;0
20181102 055300;1.143970;1.144140;1.143970;1.144140;0
20181102 055400;1.144170;1.144200;1.143870;1.143870;0
20181102 055500;1.143880;1.144000;1.143820;1.144000;0
20181102 055600;1.144000;1.144100;1.143880;1.144080;0
20181102 055700;1.144090;1.144190;1.144020;1.144070;0
20181102 055800;1.144080;1.144100;1.143950;1.144000;0
20181102 055900;1.144010;1.144020;1.143790;1.143800;0
20181102 060000;1.143800;1.143800;1.143630;1.143790;0
20181102 060100;1.143790;1.143810;1.143550;1.143680;0
20181102 060200;1.143700;1.143710;1.143530;1.143540;0
20181102 060300;1.143550;1.143700;1.143550;1.143670;0
20181102 060400;1.143670;1.143670;1.143590;1.143650;0
20181102 060500;1.143650;1.143650;1.143490;1.143510;0
20181102 060600;1.143500;1.143640;1.143490;1.143630;0
20181102 060700;1.143640;1.143720;1.143630;1.143640;0
20181102 060800;1.143660;1.143690;1.143540;1.143560;0
20181102 060900;1.143550;1.143640;1.143540;1.143630;0
20181102 061000;1.143640;1.143940;1.143620;1.143940;0
20181102 061100;1.143940;1.144070;1.143920;1.144030;0
20181102 061200;1.144050;1.144070;1.143900;1.144020;0
20181102 061300;1.144020;1.144020;1.143920;1.143920;0
20181102 061400;1.143920;1.143960;1.143750;1.143770;0
20181102 061500;1.143760;1.143970;1.143760;1.143960;0
20181102 061600;1.143950;1.144050;1.143930;1.143950;0
20181102 061700;1.143950;1.144030;1.143910;1.143940;0
20181102 061800;1.143930;1.144080;1.143850;1.144060;0
20181102 061900;1.144050;1.144240;1.144020;1.144230;0
20181102 062000;1.144190;1.144240;1.144080;1.144240;0
20181102 062100;1.144270;1.144330;1.144210;1.144290;0
20181102 062200;1.144300;1.144360;1.144210;1.144360;0
20181102 062300;1.144360;1.144510;1.144320;1.144470;0
20181102 062400;1.144480;1.144680;1.144470;1.144580;0
20181102 062500;1.144580;1.144580;1.144370;1.144430;0
20181102 062600;1.144420;1.144460;1.144320;1.144460;0
20181102 062700;1.144450;1.144530;1.144400;1.144480;0
20181102 062800;1.144470;1.144520;1.144380;1.144420;0
20181102 062900;1.144430;1.144480;1.144270;1.144280;0
20181102 063000;1.144270;1.144290;1.144180;1.144280;0
20181102 063100;1.144270;1.144360;1.144220;1.144240;0
20181102 063200;1.144230;1.144250;1.144120;1.144150;0
20181102 063300;1.144170;1.144330;1.144160;1.144310;0
20181102 063400;1.144320;1.144430;1.144320;1.144420;0
20181102 063500;1.144430;1.144430;1.144280;1.144360;0
20181102 063600;1.144360;1.144420;1.144180;1.144220;0
20181102 063700;1.144220;1.144380;1.144220;1.144260;0
20181102 063800;1.144270;1.144560;1.144270;1.144520;0
20181102 063900;1.144560;1.144630;1.144480;1.144480;0
20181102 064000;1.144490;1.144530;1.144320;1.144370;0
20181102 064100;1.144380;1.144470;1.144320;1.144320;0
20181102 064200;1.144310;1.144620;1.144220;1.144530;0
20181102 064300;1.144540;1.144690;1.144520;1.144680;0
20181102 064400;1.144670;1.144750;1.144430;1.144480;0
20181102 064500;1.144470;1.144480;1.144280;1.144390;0
20181102 064600;1.144380;1.144530;1.144380;1.144490;0
20181102 064700;1.144490;1.144600;1.144320;1.144450;0
20181102 064800;1.144470;1.144620;1.144470;1.144570;0
20181102 064900;1.144570;1.144630;1.144510;1.144570;0
20181102 065000;1.144560;1.144570;1.144360;1.144480;0
20181102 065100;1.144480;1.144570;1.144410;1.144550;0
20181102 065200;1.144550;1.144570;1.144500;1.144510;0
20181102 065300;1.144520;1.144650;1.144510;1.144650;0
20181102 065400;1.144650;1.144740;1.144650;1.144720;0
20181102 065500;1.144750;1.144770;1.144660;1.144710;0
20181102 065600;1.144720;1.144760;1.144670;1.144670;0
20181102 065700;1.144680;1.144730;1.144650;1.144700;0
20181102 065800;1.144710;1.144940;1.144710;1.144930;0
20181102 065900;1.144920;1.144970;1.144880;1.144920;0
20181102 070000;1.144910;1.144980;1.144800;1.144970;0
20181102 070100;1.144970;1.145260;1.144960;1.145230;0
20181102 070200;1.145260;1.145380;1.145220;1.145380;0
20181102 070300;1.145370;1.145460;1.145300;1.145440;0
20181102 070400;1.145440;1.145550;1.145400;1.145540;0
20181102 070500;1.145560;1.145560;1.145320;1.145320;0
20181102 070600;1.145310;1.145570;1.145300;1.145550;0
20181102 070700;1.145560;1.145560;1.145220;1.145260;0
20181102 070800;1.145270;1.145380;1.145270;1.145330;0
20181102 070900;1.145330;1.145470;1.145280;1.145430;0
20181102 071000;1.145430;1.145430;1.145280;1.145320;0
20181102 071100;1.145310;1.145320;1.145200;1.145230;0
20181102 071200;1.145220;1.145220;1.145160;1.145200;0
20181102 071300;1.145210;1.145280;1.145200;1.145230;0
20181102 071400;1.145220;1.145230;1.145010;1.145020;0
20181102 071500;1.145020;1.145110;1.145020;1.145060;0
20181102 071600;1.145050;1.145080;1.144970;1.144980;0
20181102 071700;1.144970;1.144980;1.144900;1.144910;0
20181102 071800;1.144910;1.144950;1.144880;1.144900;0
20181102 071900;1.144880;1.144920;1.144800;1.144820;0
20181102 072000;1.144820;1.145100;1.144820;1.145030;0
20181102 072100;1.145020;1.145030;1.144850;1.144930;0
20181102 072200;1.144920;1.145070;1.144800;1.145040;0
20181102 072300;1.145050;1.145070;1.144950;1.144950;0
20181102 072400;1.144950;1.144960;1.144830;1.144860;0
20181102 072500;1.144850;1.144960;1.144810;1.144950;0
20181102 072600;1.144940;1.144960;1.144860;1.144950;0
20181102 072700;1.144950;1.144960;1.144760;1.144760;0
20181102 072800;1.144770;1.144830;1.144730;1.144780;0
20181102 072900;1.144770;1.144840;1.144770;1.144790;0
20181102 073000;1.144800;1.144870;1.144750;1.144790;0
20181102 073100;1.144790;1.144830;1.144740;1.144740;0
20181102 073200;1.144730;1.144730;1.144620;1.144670;0
20181102 073300;1.144650;1.144730;1.144640;1.144720;0
20181102 073400;1.144730;1.144760;1.144650;1.144760;0
20181102 073500;1.144770;1.144930;1.144740;1.144930;0
20181102 073600;1.144920;1.144930;1.144880;1.144920;0
20181102 073700;1.144910;1.144970;1.144890;1.144890;0
20181102 073800;1.144880;1.144880;1.144770;1.144820;0
20181102 073900;1.144830;1.144830;1.144580;1.144630;0
20181102 074000;1.144630;1.144670;1.144600;1.144650;0
20181102 074100;1.144660;1.144790;1.144660;1.144710;0
20181102 074200;1.144700;1.144710;1.144700;1.144710;0
20181102 074300;1.144730;1.144800;1.144700;1.144760;0
20181102 074400;1.144730;1.144730;1.144550;1.144560;0
20181102 074500;1.144560;1.144590;1.144460;1.144520;0
20181102 074600;1.144530;1.144800;1.144440;1.144690;0
20181102 074700;1.144700;1.144770;1.144530;1.144630;0
20181102 074800;1.144640;1.144780;1.144370;1.144780;0
20181102 074900;1.144780;1.144900;1.144730;1.144900;0
20181102 075000;1.144900;1.144960;1.144880;1.144920;0
20181102 075100;1.144920;1.144920;1.144620;1.144620;0
20181102 075200;1.144660;1.144730;1.144520;1.144520;0
20181102 075300;1.144530;1.144640;1.144320;1.144440;0
20181102 075400;1.144440;1.144730;1.144440;1.144730;0
20181102 075500;1.144730;1.144830;1.144540;1.144550;0
20181102 075600;1.144540;1.144630;1.144390;1.144430;0
20181102 075700;1.144440;1.144510;1.144370;1.144500;0
20181102 075800;1.144510;1.144600;1.144500;1.144500;0
20181102 075900;1.144490;1.144610;1.144430;1.144540;0
20181102 080000;1.144540;1.144710;1.144540;1.144610;0
20181102 080100;1.144630;1.144770;1.144620;1.144710;0
20181102 080200;1.144700;1.144810;1.144700;1.144740;0
20181102 080300;1.144750;1.144810;1.144700;1.144800;0
20181102 080400;1.144800;1.144920;1.144800;1.144910;0
20181102 080500;1.144920;1.145030;1.144910;1.144930;0
20181102 080600;1.144920;1.144930;1.144750;1.144760;0
20181102 080700;1.144770;1.144810;1.144630;1.144650;0
20181102 080800;1.144650;1.144660;1.144390;1.144410;0
20181102 080900;1.144260;1.144300;1.144170;1.144250;0
20181102 081000;1.144240;1.144250;1.144160;1.144230;0
20181102 081100;1.144230;1.144230;1.144000;1.144040;0
20181102 081200;1.144050;1.144160;1.143540;1.143640;0
20181102 081300;1.143650;1.143950;1.143650;1.143680;0
20181102 081400;1.143670;1.143860;1.143670;1.143720;0
20181102 081500;1.143710;1.143790;1.143590;1.143710;0
20181102 081600;1.143720;1.143980;1.143650;1.143890;0
20181102 081700;1.143900;1.144270;1.143850;1.144230;0
20181102 081800;1.144240;1.144240;1.143770;1.143810;0
20181102 081900;1.143800;1.143890;1.143680;1.143680;0
20181102 082000;1.143710;1.143830;1.142950;1.142960;0
20181102 082100;1.142950;1.143230;1.142950;1.143190;0
20181102 082200;1.143200;1.143560;1.143190;1.143450;0
20181102 082300;1.143460;1.143520;1.143390;1.143400;0
20181102 082400;1.143410;1.143650;1.143400;1.143610;0
20181102 082500;1.143620;1.143810;1.143600;1.143770;0
20181102 082600;1.143760;1.143760;1.143480;1.143540;0
20181102 082700;1.143530;1.143630;1.143420;1.143530;0
20181102 082800;1.143570;1.143600;1.143380;1.143470;0
20181102 082900;1.143460;1.144000;1.143360;1.143750;0
20181102 083000;1.143690;1.143690;1.142370;1.142860;0
20181102 083100;1.142850;1.144020;1.142640;1.143810;0
20181102 083200;1.143810;1.144200;1.143500;1.143800;0
20181102 083300;1.143810;1.143820;1.142820;1.142900;0
20181102 083400;1.142900;1.142920;1.142360;1.142380;0
20181102 083500;1.142370;1.142550;1.142090;1.142090;0
20181102 083600;1.142100;1.142290;1.141710;1.141770;0
20181102 083700;1.141770;1.141870;1.141220;1.141220;0
20181102 083800;1.141230;1.141350;1.141060;1.141140;0
20181102 083900;1.141160;1.142140;1.141160;1.142030;0
20181102 084000;1.142030;1.142150;1.141590;1.142120;0
20181102 084100;1.142150;1.142520;1.142140;1.142500;0
20181102 084200;1.142510;1.142710;1.142420;1.142500;0
20181102 084300;1.142500;1.143110;1.142490;1.143110;0
20181102 084400;1.143100;1.143100;1.142730;1.142740;0
20181102 084500;1.142730;1.142870;1.142570;1.142770;0
20181102 084600;1.142780;1.143100;1.142780;1.143070;0
20181102 084700;1.143060;1.143260;1.142790;1.142950;0
20181102 084800;1.142950;1.142950;1.142460;1.142480;0
20181102 084900;1.142460;1.142890;1.142380;1.142890;0
20181102 085000;1.142940;1.143110;1.142400;1.142450;0
20181102 085100;1.142460;1.142530;1.142220;1.142380;0
20181102 085200;1.142380;1.142660;1.142120;1.142660;0
20181102 085300;1.142650;1.142690;1.142120;1.142330;0
20181102 085400;1.142270;1.142570;1.142270;1.142410;0
20181102 085500;1.142430;1.142550;1.141960;1.142040;0
20181102 085600;1.142030;1.142260;1.141850;1.142260;0
20181102 085700;1.142250;1.142300;1.141820;1.142010;0
20181102 085800;1.142000;1.142210;1.141860;1.142060;0
20181102 085900;1.142050;1.142050;1.141660;1.141710;0
20181102 090000;1.141720;1.141970;1.141640;1.141800;0
20181102 090100;1.141790;1.141810;1.141460;1.141480;0
20181102 090200;1.141490;1.141900;1.141420;1.141790;0
20181102 090300;1.141800;1.142060;1.141770;1.141930;0
20181102 090400;1.141920;1.142040;1.141640;1.141640;0
20181102 090500;1.141640;1.141930;1.141600;1.141810;0
20181102 090600;1.141800;1.142110;1.141690;1.142100;0
20181102 090700;1.142080;1.142280;1.142060;1.142240;0
20181102 090800;1.142240;1.142290;1.142120;1.142170;0
20181102 090900;1.142170;1.142180;1.141850;1.141900;0
20181102 091000;1.141910;1.142040;1.141850;1.141960;0
20181102 091100;1.141960;1.142260;1.141900;1.142250;0
20181102 091200;1.142260;1.142300;1.141910;1.142060;0
20181102 091300;1.142060;1.142120;1.141750;1.141750;0
20181102 091400;1.141740;1.141880;1.141640;1.141700;0
20181102 091500;1.141710;1.141710;1.141490;1.141640;0
20181102 091600;1.141640;1.141680;1.141390;1.141440;0
20181102 091700;1.141440;1.141450;1.141180;1.141250;0
20181102 091800;1.141260;1.141360;1.141180;1.141270;0
20181102 091900;1.141260;1.141270;1.140940;1.141010;0
20181102 092000;1.141020;1.141130;1.140760;1.140770;0
20181102 092100;1.140760;1.140810;1.140490;1.140550;0
20181102 092200;1.140560;1.141020;1.140510;1.141020;0
20181102 092300;1.141000;1.141230;1.140980;1.141100;0
20181102 092400;1.141090;1.141310;1.141080;1.141290;0
20181102 092500;1.141280;1.141290;1.140820;1.140960;0
20181102 092600;1.140960;1.140980;1.140830;1.140940;0
20181102 092700;1.140940;1.140970;1.140820;1.140920;0
20181102 092800;1.140930;1.140980;1.140800;1.140810;0
20181102 092900;1.140840;1.140980;1.140820;1.140860;0
20181102 093000;1.140870;1.140980;1.140820;1.140840;0
20181102 093100;1.140840;1.140980;1.140730;1.140930;0
20181102 093200;1.140950;1.140990;1.140830;1.140900;0
20181102 093300;1.140900;1.140900;1.140590;1.140660;0
20181102 093400;1.140660;1.140820;1.140650;1.140780;0
20181102 093500;1.140770;1.140970;1.140650;1.140890;0
20181102 093600;1.140900;1.141110;1.140900;1.141070;0
20181102 093700;1.141090;1.141090;1.140760;1.140760;0
20181102 093800;1.140760;1.140840;1.140740;1.140760;0
20181102 093900;1.140750;1.140900;1.140580;1.140750;0
20181102 094000;1.140740;1.141050;1.140740;1.141000;0
20181102 094100;1.141000;1.141230;1.140930;1.141180;0
20181102 094200;1.141180;1.141260;1.141080;1.141080;0
20181102 094300;1.141090;1.141110;1.140580;1.140660;0
20181102 094400;1.140660;1.140750;1.140580;1.140730;0
20181102 094500;1.140720;1.141000;1.140720;1.140910;0
20181102 094600;1.140920;1.141170;1.140920;1.141150;0
20181102 094700;1.141170;1.141230;1.140930;1.141210;0
20181102 094800;1.141210;1.141240;1.141050;1.141170;0
20181102 094900;1.141180;1.141420;1.141180;1.141410;0
20181102 095000;1.141400;1.141410;1.141220;1.141220;0
20181102 095100;1.141240;1.141360;1.141140;1.141350;0
20181102 095200;1.141380;1.141560;1.141330;1.141520;0
20181102 095300;1.141520;1.141570;1.141350;1.141450;0
20181102 095400;1.141470;1.141660;1.141450;1.141640;0
20181102 095500;1.141650;1.141730;1.141550;1.141680;0
20181102 095600;1.141680;1.141770;1.141610;1.141660;0
20181102 095700;1.141660;1.141780;1.141610;1.141630;0
20181102 095800;1.141630;1.141920;1.141620;1.141870;0
20181102 095900;1.141880;1.141950;1.141730;1.141810;0
20181102 100000;1.141740;1.141850;1.141610;1.141850;0
20181102 100100;1.141840;1.141970;1.141710;1.141930;0
20181102 100200;1.141950;1.142060;1.141940;1.141980;0
20181102 100300;1.141990;1.142000;1.141590;1.141850;0
20181102 100400;1.141840;1.142130;1.141840;1.141890;0
20181102 100500;1.141900;1.141980;1.141730;1.141810;0
20181102 100600;1.141810;1.141910;1.141810;1.141890;0
20181102 100700;1.141920;1.142370;1.141920;1.142190;0
20181102 100800;1.142200;1.142240;1.141900;1.141970;0
20181102 100900;1.141940;1.142050;1.141940;1.142050;0
20181102 101000;1.142050;1.142210;1.141840;1.141890;0
20181102 101100;1.141900;1.142120;1.141860;1.142110;0
20181102 101200;1.142110;1.142260;1.142040;1.142080;0
20181102 101300;1.142070;1.142350;1.142070;1.142350;0
20181102 101400;1.142360;1.142520;1.142280;1.142460;0
20181102 101500;1.142450;1.142510;1.142350;1.142360;0
20181102 101600;1.142340;1.142370;1.142060;1.142060;0
20181102 101700;1.142050;1.142330;1.142030;1.142290;0
20181102 101800;1.142280;1.142530;1.142270;1.142530;0
20181102 101900;1.142560;1.142690;1.142550;1.142650;0
20181102 102000;1.142640;1.142640;1.142270;1.142540;0
20181102 102100;1.142550;1.142780;1.142510;1.142780;0
20181102 102200;1.142800;1.142970;1.142690;1.142720;0
20181102 102300;1.142710;1.142900;1.142600;1.142880;0
20181102 102400;1.142870;1.142950;1.142830;1.142880;0
20181102 102500;1.142880;1.143050;1.142820;1.142880;0
20181102 102600;1.142890;1.142990;1.142790;1.142960;0
20181102 102700;1.142970;1.142980;1.142640;1.142640;0
20181102 102800;1.142640;1.142790;1.142590;1.142650;0
20181102 102900;1.142640;1.142760;1.142520;1.142730;0
20181102 103000;1.142720;1.142730;1.142590;1.142640;0
20181102 103100;1.142640;1.142990;1.142640;1.142940;0
20181102 103200;1.142940;1.143060;1.142810;1.143020;0
20181102 103300;1.143030;1.143060;1.142890;1.142890;0
20181102 103400;1.142910;1.142930;1.142880;1.142920;0
20181102 103500;1.142930;1.143090;1.142930;1.143020;0
20181102 103600;1.143020;1.143090;1.142880;1.143050;0
20181102 103700;1.143050;1.143080;1.143030;1.143030;0
20181102 103800;1.143030;1.143090;1.142910;1.143030;0
20181102 103900;1.143040;1.143100;1.142980;1.142990;0
20181102 104000;1.142980;1.143090;1.142620;1.142620;0
20181102 104100;1.142620;1.142630;1.142480;1.142520;0
20181102 104200;1.142530;1.142530;1.142320;1.142430;0
20181102 104300;1.142410;1.142430;1.142050;1.142140;0
20181102 104400;1.142150;1.142170;1.141860;1.141940;0
20181102 104500;1.141940;1.142280;1.141940;1.142050;0
20181102 104600;1.142060;1.142190;1.142010;1.142190;0
20181102 104700;1.142180;1.142270;1.141980;1.142150;0
20181102 104800;1.142140;1.142230;1.141870;1.141910;0
20181102 104900;1.141900;1.141970;1.141730;1.141780;0
20181102 105000;1.141770;1.142110;1.141760;1.141930;0
20181102 105100;1.141970;1.142070;1.141830;1.141900;0
20181102 105200;1.141930;1.142090;1.141890;1.142090;0
20181102 105300;1.142080;1.142130;1.141810;1.142000;0
20181102 105400;1.141990;1.141990;1.141790;1.141790;0
20181102 105500;1.141780;1.141970;1.141720;1.141930;0
20181102 105600;1.141940;1.142240;1.141940;1.142200;0
20181102 105700;1.142190;1.142560;1.142140;1.142400;0
20181102 105800;1.142370;1.142370;1.141990;1.142050;0
20181102 105900;1.142060;1.142180;1.141920;1.141930;0
20181102 110000;1.141920;1.141930;1.141680;1.141690;0
20181102 110100;1.141680;1.141680;1.141250;1.141270;0
20181102 110200;1.141270;1.141380;1.141260;1.141360;0
20181102 110300;1.141380;1.141400;1.141010;1.141130;0
20181102 110400;1.141140;1.141330;1.141140;1.141190;0
20181102 110500;1.141180;1.141230;1.140930;1.140930;0
20181102 110600;1.140930;1.141300;1.140890;1.140950;0
20181102 110700;1.140960;1.141040;1.140580;1.140630;0
20181102 110800;1.140620;1.140950;1.140620;1.140950;0
20181102 110900;1.140940;1.141100;1.140940;1.141030;0
20181102 111000;1.141020;1.141110;1.140730;1.140730;0
20181102 111100;1.140720;1.140770;1.140630;1.140770;0
20181102 111200;1.140800;1.141010;1.140760;1.140900;0
20181102 111300;1.140900;1.140930;1.140720;1.140850;0
20181102 111400;1.140840;1.140930;1.140720;1.140870;0
20181102 111500;1.140870;1.141000;1.140830;1.140980;0
20181102 111600;1.140990;1.141250;1.140990;1.141230;0
20181102 111700;1.141250;1.141330;1.141020;1.141100;0
20181102 111800;1.141100;1.141220;1.141040;1.141200;0
20181102 111900;1.141180;1.141180;1.141020;1.141080;0
20181102 112000;1.141070;1.141270;1.141070;1.141250;0
20181102 112100;1.141250;1.141340;1.141250;1.141290;0
20181102 112200;1.141300;1.141350;1.141230;1.141230;0
20181102 112300;1.141220;1.141230;1.141040;1.141190;0
20181102 112400;1.141200;1.141260;1.141030;1.141090;0
20181102 112500;1.141090;1.141310;1.141090;1.141240;0
20181102 112600;1.141230;1.141350;1.141200;1.141350;0
20181102 112700;1.141340;1.141440;1.141310;1.141430;0
20181102 112800;1.141430;1.141440;1.141310;1.141310;0
20181102 112900;1.141310;1.141400;1.141280;1.141400;0
20181102 113000;1.141390;1.141500;1.141360;1.141460;0
20181102 113100;1.141460;1.141640;1.141460;1.141490;0
20181102 113200;1.141440;1.141470;1.141320;1.141380;0
20181102 113300;1.141380;1.141550;1.141330;1.141530;0
20181102 113400;1.141520;1.141520;1.140570;1.141140;0
20181102 113500;1.141160;1.141240;1.140690;1.140920;0
20181102 113600;1.140940;1.141230;1.140920;1.141220;0
20181102 113700;1.141230;1.141310;1.141120;1.141230;0
20181102 113800;1.141220;1.141430;1.141190;1.141350;0
20181102 113900;1.141330;1.141380;1.141240;1.141330;0
20181102 114000;1.141350;1.141480;1.141170;1.141180;0
20181102 114100;1.141170;1.141300;1.140580;1.140580;0
20181102 114200;1.140570;1.140630;1.139400;1.139640;0
20181102 114300;1.139610;1.139990;1.139610;1.139820;0
20181102 114400;1.139850;1.139880;1.139120;1.139320;0
20181102 114500;1.139320;1.139320;1.138290;1.138590;0
20181102 114600;1.138580;1.139100;1.138580;1.138890;0
20181102 114700;1.138820;1.138960;1.138780;1.138850;0
20181102 114800;1.138840;1.139280;1.138840;1.139130;0
20181102 114900;1.139110;1.139370;1.139110;1.139120;0
20181102 115000;1.139130;1.139310;1.138970;1.138980;0
20181102 115100;1.138970;1.139070;1.138920;1.139020;0
20181102 115200;1.139030;1.139180;1.138590;1.138660;0
20181102 115300;1.138670;1.138730;1.138290;1.138300;0
20181102 115400;1.138290;1.138420;1.137810;1.137820;0
20181102 115500;1.137820;1.138130;1.137680;1.137730;0
20181102 115600;1.137730;1.137900;1.137360;1.137400;0
20181102 115700;1.137330;1.138200;1.137320;1.137980;0
20181102 115800;1.137860;1.137990;1.137490;1.137930;0
20181102 115900;1.137920;1.137920;1.137530;1.137750;0
20181102 120000;1.137770;1.137950;1.137710;1.137860;0
20181102 120100;1.137850;1.138020;1.137790;1.137810;0
20181102 120200;1.137810;1.138020;1.137720;1.137830;0
20181102 120300;1.137820;1.137960;1.137660;1.137660;0
20181102 120400;1.137660;1.137700;1.137520;1.137600;0
20181102 120500;1.137610;1.137980;1.137610;1.137900;0
20181102 120600;1.137900;1.137970;1.137760;1.137770;0
20181102 120700;1.137780;1.138060;1.137730;1.138060;0
20181102 120800;1.138100;1.138150;1.137940;1.138070;0
20181102 120900;1.138060;1.138060;1.137900;1.138020;0
20181102 121000;1.138020;1.138060;1.137780;1.137810;0
20181102 121100;1.137800;1.137820;1.137460;1.137620;0
20181102 121200;1.137610;1.137710;1.137190;1.137450;0
20181102 121300;1.137460;1.137710;1.137370;1.137660;0
20181102 121400;1.137660;1.137830;1.137540;1.137760;0
20181102 121500;1.137770;1.137770;1.137550;1.137610;0
20181102 121600;1.137620;1.137720;1.137550;1.137550;0
20181102 121700;1.137560;1.137750;1.137550;1.137600;0
20181102 121800;1.137590;1.137730;1.137420;1.137710;0
20181102 121900;1.137720;1.137900;1.137700;1.137840;0
20181102 122000;1.137850;1.137920;1.137850;1.137920;0
20181102 122100;1.137920;1.137950;1.137800;1.137840;0
20181102 122200;1.137850;1.137920;1.137830;1.137850;0
20181102 122300;1.137870;1.138010;1.137860;1.138000;0
20181102 122400;1.137990;1.138110;1.137930;1.138010;0
20181102 122500;1.138000;1.138100;1.137970;1.138020;0
20181102 122600;1.138030;1.138280;1.138030;1.138280;0
20181102 122700;1.138290;1.138460;1.138250;1.138430;0
20181102 122800;1.138420;1.138480;1.138340;1.138470;0
20181102 122900;1.138460;1.138480;1.138270;1.138330;0
20181102 123000;1.138320;1.138400;1.138290;1.138350;0
20181102 123100;1.138360;1.138470;1.138340;1.138360;0
20181102 123200;1.138350;1.138350;1.137880;1.138060;0
20181102 123300;1.138080;1.138300;1.138020;1.138210;0
20181102 123400;1.138220;1.138450;1.138220;1.138290;0
20181102 123500;1.138300;1.138340;1.138150;1.138340;0
20181102 123600;1.138340;1.138450;1.138200;1.138200;0
20181102 123700;1.138190;1.138200;1.137920;1.138060;0
20181102 123800;1.138080;1.138100;1.137760;1.137860;0
20181102 123900;1.137850;1.137870;1.137440;1.137510;0
20181102 124000;1.137520;1.137660;1.137500;1.137640;0
20181102 124100;1.137620;1.137870;1.137590;1.137710;0
20181102 124200;1.137720;1.137970;1.137660;1.137940;0
20181102 124300;1.137940;1.138210;1.137920;1.138100;0
20181102 124400;1.138100;1.138160;1.138080;1.138100;0
20181102 124500;1.138090;1.138160;1.138090;1.138140;0
20181102 124600;1.138130;1.138200;1.138100;1.138200;0
20181102 124700;1.138190;1.138240;1.138070;1.138240;0
20181102 124800;1.138230;1.138230;1.138130;1.138130;0
20181102 124900;1.138140;1.138360;1.138130;1.138240;0
20181102 125000;1.138260;1.138370;1.138230;1.138290;0
20181102 125100;1.138280;1.138350;1.138230;1.138340;0
20181102 125200;1.138350;1.138390;1.138250;1.138320;0
20181102 125300;1.138330;1.138370;1.138230;1.138280;0
20181102 125400;1.138270;1.138440;1.138270;1.138390;0
20181102 125500;1.138390;1.138460;1.138280;1.138350;0
20181102 125600;1.138340;1.138560;1.138330;1.138330;0
20181102 125700;1.138310;1.138370;1.138310;1.138340;0
20181102 125800;1.138360;1.138550;1.138270;1.138550;0
20181102 125900;1.138530;1.138590;1.138480;1.138540;0
20181102 130000;1.138540;1.138550;1.138480;1.138500;0
20181102 130100;1.138530;1.138580;1.138410;1.138420;0
20181102 130200;1.138410;1.138420;1.138310;1.138320;0
20181102 130300;1.138370;1.138380;1.138170;1.138170;0
20181102 130400;1.138160;1.138270;1.138040;1.138040;0
20181102 130500;1.138050;1.138140;1.137980;1.138110;0
20181102 130600;1.138120;1.138450;1.138120;1.138400;0
20181102 130700;1.138410;1.138430;1.138080;1.138120;0
20181102 130800;1.138110;1.138160;1.138020;1.138040;0
20181102 130900;1.138050;1.138090;1.138010;1.138030;0
20181102 131000;1.138030;1.138040;1.137870;1.137880;0
20181102 131100;1.137870;1.137890;1.137800;1.137840;0
20181102 131200;1.137860;1.137860;1.137710;1.137720;0
20181102 131300;1.137710;1.137780;1.137540;1.137730;0
20181102 131400;1.137720;1.138090;1.137720;1.138090;0
20181102 131500;1.138080;1.138150;1.138030;1.138100;0
20181102 131600;1.138090;1.138180;1.138010;1.138140;0
20181102 131700;1.138130;1.138200;1.138100;1.138200;0
20181102 131800;1.138210;1.138210;1.138150;1.138200;0
20181102 131900;1.138210;1.138360;1.138200;1.138290;0
20181102 132000;1.138280;1.138390;1.138230;1.138350;0
20181102 132100;1.138350;1.138380;1.138290;1.138300;0
20181102 132200;1.138300;1.138350;1.138280;1.138290;0
20181102 132300;1.138300;1.138320;1.138220;1.138250;0
20181102 132400;1.138250;1.138320;1.138210;1.138320;0
20181102 132500;1.138310;1.138320;1.138170;1.138190;0
20181102 132600;1.138210;1.138220;1.138080;1.138130;0
20181102 132700;1.138120;1.138190;1.138090;1.138170;0
20181102 132800;1.138160;1.138170;1.138140;1.138150;0
20181102 132900;1.138150;1.138190;1.138110;1.138160;0
20181102 133000;1.138170;1.138240;1.138110;1.138110;0
20181102 133100;1.138100;1.138100;1.137920;1.137980;0
20181102 133200;1.137970;1.138090;1.137970;1.138030;0
20181102 133300;1.138020;1.138050;1.137880;1.137880;0
20181102 133400;1.137890;1.137910;1.137840;1.137840;0
20181102 133500;1.137850;1.137890;1.137780;1.137780;0
20181102 133600;1.137790;1.137970;1.137750;1.137940;0
20181102 133700;1.137930;1.138050;1.137930;1.138040;0
20181102 133800;1.138050;1.138070;1.137990;1.138040;0
20181102 133900;1.138050;1.138190;1.138050;1.138180;0
20181102 134000;1.138190;1.138350;1.138180;1.138310;0
