SYMBOL,DATE_TIME,OPEN,HIGH,LOW,LAST,NUM_TRADES,BID,ASK,QUOTE_DATE,QUOTIM,QUOTEID
USD/JPY,"2018-11-16 01:12:01",NULL,113.435,113.42500000000001,NULL,NULL,113.43,113.44,2018-11-16,01:12:01,6713714
USD/JPY,"2018-11-16 01:13:00",NULL,113.44,113.435,NULL,NULL,113.42,113.46,2018-11-16,01:13:00,6713720
USD/JPY,"2018-11-16 01:14:00",NULL,113.44,113.43,NULL,NULL,113.42,113.46,2018-11-16,01:14:00,6713726
USD/JPY,"2018-11-16 01:15:24",NULL,113.435,113.435,NULL,NULL,113.42,113.45,2018-11-16,01:15:24,6713732
USD/JPY,"2018-11-16 01:16:00",NULL,113.425,113.425,NULL,NULL,113.41,113.44,2018-11-16,01:16:00,6713738
USD/JPY,"2018-11-16 01:17:00",NULL,113.44,113.425,NULL,NULL,113.42,113.46,2018-11-16,01:17:00,6713744
USD/JPY,"2018-11-16 01:18:00",NULL,113.445,113.44,NULL,NULL,113.44,113.45,2018-11-16,01:18:00,6713750
USD/JPY,"2018-11-16 01:19:00",NULL,113.485,113.465,NULL,NULL,113.47,113.5,2018-11-16,01:19:00,6713756
USD/JPY,"2018-11-16 01:22:00",NULL,113.47,113.46000000000001,NULL,NULL,113.45,113.48,2018-11-16,01:22:00,6713762
USD/JPY,"2018-11-16 01:23:00",NULL,113.475,113.465,NULL,NULL,113.46,113.49,2018-11-16,01:23:00,6713768
USD/JPY,"2018-11-16 01:24:02",NULL,113.465,113.465,NULL,NULL,113.45,113.48,2018-11-16,01:24:02,6713774
USD/JPY,"2018-11-16 01:25:00",NULL,113.465,113.465,NULL,NULL,113.45,113.48,2018-11-16,01:25:00,6713780
USD/JPY,"2018-11-16 01:26:00",NULL,113.455,113.455,NULL,NULL,113.44,113.47,2018-11-16,01:26:00,6713786
USD/JPY,"2018-11-16 01:27:00",NULL,113.47999999999999,113.455,NULL,NULL,113.46,113.49,2018-11-16,01:27:00,6713792
USD/JPY,"2018-11-16 01:28:01",NULL,113.485,113.47,NULL,NULL,113.45,113.49,2018-11-16,01:28:01,6713798
USD/JPY,"2018-11-16 01:29:02",NULL,113.47,113.465,NULL,NULL,113.46,113.47,2018-11-16,01:29:02,6713804
USD/JPY,"2018-11-16 01:30:37",NULL,113.475,113.475,NULL,NULL,113.47,113.48,2018-11-16,01:30:37,6713810
USD/JPY,"2018-11-16 01:31:00",NULL,113.475,113.455,NULL,NULL,113.44,113.47,2018-11-16,01:31:00,6713816
USD/JPY,"2018-11-16 01:32:00",NULL,113.455,113.45,NULL,NULL,113.43,113.47,2018-11-16,01:32:00,6713822
USD/JPY,"2018-11-16 01:33:01",NULL,113.455,113.445,NULL,NULL,113.44,113.47,2018-11-16,01:33:01,6713828
USD/JPY,"2018-11-16 01:34:00",NULL,113.465,113.455,NULL,NULL,113.46,113.47,2018-11-16,01:34:00,6713834
USD/JPY,"2018-11-16 01:35:01",NULL,113.46000000000001,113.455,NULL,NULL,113.44,113.47,2018-11-16,01:35:01,6713840
USD/JPY,"2018-11-16 01:36:02",NULL,113.475,113.475,NULL,NULL,113.46,113.49,2018-11-16,01:36:02,6713846
USD/JPY,"2018-11-16 01:37:00",NULL,113.475,113.44999999999999,NULL,NULL,113.44,113.46,2018-11-16,01:37:00,6713852
USD/JPY,"2018-11-16 01:38:01",NULL,113.46000000000001,113.455,NULL,NULL,113.45,113.47,2018-11-16,01:38:01,6713858
USD/JPY,"2018-11-16 01:39:00",NULL,113.455,113.45,NULL,NULL,113.45,113.46,2018-11-16,01:39:00,6713864
USD/JPY,"2018-11-16 01:40:00",NULL,113.465,113.465,NULL,NULL,113.45,113.48,2018-11-16,01:40:00,6713870
USD/JPY,"2018-11-16 01:42:01",NULL,113.465,113.465,NULL,NULL,113.45,113.48,2018-11-16,01:42:01,6713876
USD/JPY,"2018-11-16 01:43:04",NULL,113.465,113.46000000000001,NULL,NULL,113.45,113.47,2018-11-16,01:43:04,6713882
USD/JPY,"2018-11-16 01:44:00",NULL,113.46000000000001,113.455,NULL,NULL,113.44,113.47,2018-11-16,01:44:00,6713888
USD/JPY,"2018-11-16 01:45:00",NULL,113.455,113.445,NULL,NULL,113.45,113.46,2018-11-16,01:45:00,6713895
USD/JPY,"2018-11-16 01:46:00",NULL,113.445,113.435,NULL,NULL,113.42,113.45,2018-11-16,01:46:00,6713900
USD/JPY,"2018-11-16 01:47:00",NULL,113.435,113.425,NULL,NULL,113.41,113.44,2018-11-16,01:47:00,6713906
USD/JPY,"2018-11-16 01:48:00",NULL,113.425,113.42,NULL,NULL,113.4,113.44,2018-11-16,01:48:00,6713912
USD/JPY,"2018-11-16 01:49:01",NULL,113.41499999999999,113.41499999999999,NULL,NULL,113.41,113.42,2018-11-16,01:49:01,6713919
USD/JPY,"2018-11-16 01:50:00",NULL,113.41499999999999,113.41499999999999,NULL,NULL,113.41,113.42,2018-11-16,01:50:00,6713924
USD/JPY,"2018-11-16 01:51:01",NULL,113.425,113.425,NULL,NULL,113.41,113.44,2018-11-16,01:51:01,6713930
USD/JPY,"2018-11-16 01:52:00",NULL,113.42500000000001,113.405,NULL,NULL,113.4,113.41,2018-11-16,01:52:00,6713936
USD/JPY,"2018-11-16 01:53:00",NULL,113.405,113.4,NULL,NULL,113.39,113.41,2018-11-16,01:53:00,6713942
USD/JPY,"2018-11-16 01:54:01",NULL,113.425,113.405,NULL,NULL,113.39,113.42,2018-11-16,01:54:01,6713948
USD/JPY,"2018-11-16 01:55:02",NULL,113.385,113.375,NULL,NULL,113.37,113.38,2018-11-16,01:55:02,6713955
USD/JPY,"2018-11-16 01:56:01",NULL,113.36500000000001,113.36500000000001,NULL,NULL,113.36,113.37,2018-11-16,01:56:01,6713960
USD/JPY,"2018-11-16 01:57:00",NULL,113.375,113.36500000000001,NULL,NULL,113.36,113.39,2018-11-16,01:57:00,6713966
USD/JPY,"2018-11-16 01:58:00",NULL,113.375,113.365,NULL,NULL,113.35,113.38,2018-11-16,01:58:00,6713972
USD/JPY,"2018-11-16 01:59:00",NULL,113.355,113.355,NULL,NULL,113.34,113.37,2018-11-16,01:59:00,6713978
USD/JPY,"2018-11-16 02:00:15",NULL,113.375,113.36500000000001,NULL,NULL,113.36,113.37,2018-11-16,02:00:15,6713984
USD/JPY,"2018-11-16 02:01:00",NULL,113.36500000000001,113.345,NULL,NULL,113.33,113.36,2018-11-16,02:01:00,6713990
USD/JPY,"2018-11-16 02:02:00",NULL,113.38,113.345,NULL,NULL,113.37,113.38,2018-11-16,02:02:00,6713996
USD/JPY,"2018-11-16 02:03:01",NULL,113.375,113.37,NULL,NULL,113.36,113.38,2018-11-16,02:03:01,6714002
USD/JPY,"2018-11-16 02:04:01",NULL,113.365,113.345,NULL,NULL,113.35,113.38,2018-11-16,02:04:01,6714008
USD/JPY,"2018-11-16 02:05:00",NULL,113.365,113.365,NULL,NULL,113.35,113.38,2018-11-16,02:05:00,6714014
USD/JPY,"2018-11-16 02:06:02",NULL,113.385,113.385,NULL,NULL,113.37,113.4,2018-11-16,02:06:02,6714020
USD/JPY,"2018-11-16 02:07:00",NULL,113.385,113.375,NULL,NULL,113.36,113.39,2018-11-16,02:07:00,6714026
USD/JPY,"2018-11-16 02:08:01",NULL,113.37,113.36,NULL,NULL,113.35,113.37,2018-11-16,02:08:01,6714032
USD/JPY,"2018-11-16 02:09:00",NULL,113.36,113.35499999999999,NULL,NULL,113.35,113.36,2018-11-16,02:09:00,6714038
USD/JPY,"2018-11-16 02:10:36",NULL,113.37,113.37,NULL,NULL,113.36,113.38,2018-11-16,02:10:36,6714044
USD/JPY,"2018-11-16 02:11:00",NULL,113.375,113.37,NULL,NULL,113.36,113.39,2018-11-16,02:11:00,6714050
USD/JPY,"2018-11-16 02:12:00",NULL,113.375,113.375,NULL,NULL,113.36,113.39,2018-11-16,02:12:00,6714056
USD/JPY,"2018-11-16 02:13:01",NULL,113.385,113.38,NULL,NULL,113.37,113.4,2018-11-16,02:13:01,6714062
USD/JPY,"2018-11-16 02:14:02",NULL,113.375,113.375,NULL,NULL,113.37,113.38,2018-11-16,02:14:02,6714068
USD/JPY,"2018-11-16 02:17:00",NULL,113.375,113.375,NULL,NULL,113.37,113.38,2018-11-16,02:17:00,6714074
USD/JPY,"2018-11-16 02:18:02",NULL,113.4,113.375,NULL,NULL,113.39,113.41,2018-11-16,02:18:02,6714080
USD/JPY,"2018-11-16 02:19:01",NULL,113.41499999999999,113.395,NULL,NULL,113.41,113.42,2018-11-16,02:19:01,6714086
USD/JPY,"2018-11-16 02:21:03",NULL,113.42,113.42,NULL,NULL,113.41,113.43,2018-11-16,02:21:03,6714092
USD/JPY,"2018-11-16 02:22:00",NULL,113.43,113.41499999999999,NULL,NULL,113.41,113.42,2018-11-16,02:22:00,6714098
USD/JPY,"2018-11-16 02:23:01",NULL,113.485,113.44,NULL,NULL,113.47,113.5,2018-11-16,02:23:01,6714104
USD/JPY,"2018-11-16 02:24:02",NULL,113.485,113.475,NULL,NULL,113.47,113.5,2018-11-16,02:24:02,6714110
USD/JPY,"2018-11-16 02:25:33",NULL,113.505,113.505,NULL,NULL,113.5,113.51,2018-11-16,02:25:33,6714116
USD/JPY,"2018-11-16 02:26:03",NULL,113.525,113.515,NULL,NULL,113.5,113.53,2018-11-16,02:26:03,6714122
USD/JPY,"2018-11-16 02:27:02",NULL,113.555,113.545,NULL,NULL,113.53,113.56,2018-11-16,02:27:02,6714128
USD/JPY,"2018-11-16 02:28:01",NULL,113.565,113.565,NULL,NULL,113.56,113.57,2018-11-16,02:28:01,6714135
USD/JPY,"2018-11-16 02:29:02",NULL,113.57499999999999,113.56,NULL,NULL,113.57,113.58,2018-11-16,02:29:02,6714140
USD/JPY,"2018-11-16 02:31:02",NULL,113.60499999999999,113.60499999999999,NULL,NULL,113.6,113.61,2018-11-16,02:31:02,6714146
USD/JPY,"2018-11-16 02:32:00",NULL,113.60499999999999,113.595,NULL,NULL,113.59,113.6,2018-11-16,02:32:00,6714152
USD/JPY,"2018-11-16 02:33:00",NULL,113.595,113.585,NULL,NULL,113.57,113.6,2018-11-16,02:33:00,6714158
USD/JPY,"2018-11-16 02:34:00",NULL,113.61,113.57499999999999,NULL,NULL,113.59,113.63,2018-11-16,02:34:00,6714164
USD/JPY,"2018-11-16 02:35:00",NULL,113.615,113.61,NULL,NULL,113.6,113.63,2018-11-16,02:35:00,6714170
USD/JPY,"2018-11-16 02:36:00",NULL,113.625,113.625,NULL,NULL,113.62,113.63,2018-11-16,02:36:00,6714176
USD/JPY,"2018-11-16 02:37:01",NULL,113.64500000000001,113.625,NULL,NULL,113.62,113.65,2018-11-16,02:37:01,6714182
USD/JPY,"2018-11-16 02:38:02",NULL,113.625,113.60499999999999,NULL,NULL,113.6,113.61,2018-11-16,02:38:02,6714188
USD/JPY,"2018-11-16 02:39:00",NULL,113.615,113.60499999999999,NULL,NULL,113.6,113.63,2018-11-16,02:39:00,6714194
USD/JPY,"2018-11-16 02:40:00",NULL,113.625,113.595,NULL,NULL,113.58,113.61,2018-11-16,02:40:00,6714200
USD/JPY,"2018-11-16 02:41:00",NULL,113.605,113.605,NULL,NULL,113.59,113.62,2018-11-16,02:41:00,6714206
USD/JPY,"2018-11-16 02:42:00",NULL,113.61,113.595,NULL,NULL,113.58,113.61,2018-11-16,02:42:00,6714212
USD/JPY,"2018-11-16 02:43:01",NULL,113.60499999999999,113.595,NULL,NULL,113.59,113.6,2018-11-16,02:43:01,6714218
USD/JPY,"2018-11-16 02:44:00",NULL,113.625,113.595,NULL,NULL,113.61,113.64,2018-11-16,02:44:00,6714224
USD/JPY,"2018-11-16 02:45:02",NULL,113.635,113.615,NULL,NULL,113.6,113.63,2018-11-16,02:45:02,6714230
USD/JPY,"2018-11-16 02:46:02",NULL,113.625,113.61500000000001,NULL,NULL,113.61,113.64,2018-11-16,02:46:02,6714236
USD/JPY,"2018-11-16 02:47:00",NULL,113.635,113.625,NULL,NULL,113.62,113.65,2018-11-16,02:47:00,6714242
USD/JPY,"2018-11-16 02:48:01",NULL,113.585,113.575,NULL,NULL,113.56,113.59,2018-11-16,02:48:01,6714248
USD/JPY,"2018-11-16 02:49:01",NULL,113.595,113.58500000000001,NULL,NULL,113.58,113.61,2018-11-16,02:49:01,6714254
USD/JPY,"2018-11-16 02:50:43",NULL,113.565,113.565,NULL,NULL,113.55,113.58,2018-11-16,02:50:43,6714261
USD/JPY,"2018-11-16 02:51:00",NULL,113.565,113.565,NULL,NULL,113.55,113.58,2018-11-16,02:51:00,6714267
USD/JPY,"2018-11-16 02:52:00",NULL,113.605,113.565,NULL,NULL,113.59,113.62,2018-11-16,02:52:00,6714272
USD/JPY,"2018-11-16 02:53:03",NULL,113.61500000000001,113.605,NULL,NULL,113.59,113.62,2018-11-16,02:53:03,6714278
USD/JPY,"2018-11-16 02:54:00",NULL,113.61,113.605,NULL,NULL,113.6,113.62,2018-11-16,02:54:00,6714284
USD/JPY,"2018-11-16 02:57:00",NULL,113.645,113.645,NULL,NULL,113.63,113.66,2018-11-16,02:57:00,6714290
USD/JPY,"2018-11-16 02:58:00",NULL,113.63499999999999,113.61500000000001,NULL,NULL,113.61,113.62,2018-11-16,02:58:00,6714296
USD/JPY,"2018-11-16 02:59:00",NULL,113.625,113.62,NULL,NULL,113.61,113.63,2018-11-16,02:59:00,6714302
USD/JPY,"2018-11-16 03:00:01",NULL,113.64500000000001,113.64500000000001,NULL,NULL,113.64,113.65,2018-11-16,03:00:01,6714308
USD/JPY,"2018-11-16 03:01:00",NULL,113.66499999999999,113.64,NULL,NULL,113.66,113.67,2018-11-16,03:01:00,6714314
USD/JPY,"2018-11-16 03:02:00",NULL,113.665,113.665,NULL,NULL,113.65,113.68,2018-11-16,03:02:00,6714320
USD/JPY,"2018-11-16 03:03:00",NULL,113.67500000000001,113.675,NULL,NULL,113.66,113.69,2018-11-16,03:03:00,6714326
USD/JPY,"2018-11-16 03:04:02",NULL,113.695,113.69,NULL,NULL,113.67,113.71,2018-11-16,03:04:02,6714332
USD/JPY,"2018-11-16 03:05:30",NULL,113.685,113.685,NULL,NULL,113.67,113.7,2018-11-16,03:05:30,6714338
USD/JPY,"2018-11-16 03:06:01",NULL,113.675,113.665,NULL,NULL,113.66,113.69,2018-11-16,03:06:01,6714344
USD/JPY,"2018-11-16 03:07:04",NULL,113.67500000000001,113.675,NULL,NULL,113.66,113.69,2018-11-16,03:07:04,6714350
USD/JPY,"2018-11-16 03:08:00",NULL,113.69,113.675,NULL,NULL,113.68,113.7,2018-11-16,03:08:00,6714356
USD/JPY,"2018-11-16 03:09:00",NULL,113.685,113.685,NULL,NULL,113.68,113.69,2018-11-16,03:09:00,6714362
USD/JPY,"2018-11-16 03:10:38",NULL,113.67500000000001,113.67500000000001,NULL,NULL,113.67,113.68,2018-11-16,03:10:38,6714368
USD/JPY,"2018-11-16 03:11:01",NULL,113.665,113.665,NULL,NULL,113.65,113.68,2018-11-16,03:11:01,6714374
USD/JPY,"2018-11-16 03:12:00",NULL,113.665,113.665,NULL,NULL,113.65,113.68,2018-11-16,03:12:00,6714381
USD/JPY,"2018-11-16 03:13:01",NULL,113.66499999999999,113.655,NULL,NULL,113.65,113.66,2018-11-16,03:13:01,6714386
USD/JPY,"2018-11-16 03:14:00",NULL,113.655,113.64500000000001,NULL,NULL,113.64,113.65,2018-11-16,03:14:00,6714392
USD/JPY,"2018-11-16 03:15:31",NULL,113.665,113.665,NULL,NULL,113.65,113.68,2018-11-16,03:15:31,6714398
USD/JPY,"2018-11-16 03:16:01",NULL,113.64,113.64,NULL,NULL,113.63,113.65,2018-11-16,03:16:01,6714404
USD/JPY,"2018-11-16 03:17:03",NULL,113.64500000000001,113.63499999999999,NULL,NULL,113.63,113.64,2018-11-16,03:17:03,6714410
USD/JPY,"2018-11-16 03:18:01",NULL,113.625,113.625,NULL,NULL,113.62,113.63,2018-11-16,03:18:01,6714416
USD/JPY,"2018-11-16 03:19:00",NULL,113.625,113.605,NULL,NULL,113.59,113.62,2018-11-16,03:19:00,6714422
USD/JPY,"2018-11-16 03:20:04",NULL,113.605,113.605,NULL,NULL,113.59,113.62,2018-11-16,03:20:04,6714429
USD/JPY,"2018-11-16 03:21:03",NULL,113.595,113.595,NULL,NULL,113.59,113.6,2018-11-16,03:21:03,6714434
USD/JPY,"2018-11-16 03:22:00",NULL,113.595,113.59,NULL,NULL,113.58,113.6,2018-11-16,03:22:00,6714441
USD/JPY,"2018-11-16 03:23:02",NULL,113.595,113.595,NULL,NULL,113.59,113.6,2018-11-16,03:23:02,6714446
USD/JPY,"2018-11-16 03:24:00",NULL,113.595,113.595,NULL,NULL,113.58,113.61,2018-11-16,03:24:00,6714453
USD/JPY,"2018-11-16 03:25:29",NULL,113.585,113.585,NULL,NULL,113.57,113.6,2018-11-16,03:25:29,6714458
USD/JPY,"2018-11-16 03:26:00",NULL,113.61500000000001,113.61500000000001,NULL,NULL,113.61,113.62,2018-11-16,03:26:00,6714464
USD/JPY,"2018-11-16 03:27:00",NULL,113.62,113.605,NULL,NULL,113.61,113.63,2018-11-16,03:27:00,6714470
USD/JPY,"2018-11-16 03:28:03",NULL,113.625,113.62,NULL,NULL,113.61,113.63,2018-11-16,03:28:03,6714476
USD/JPY,"2018-11-16 03:29:00",NULL,113.62,113.615,NULL,NULL,113.6,113.63,2018-11-16,03:29:00,6714482
USD/JPY,"2018-11-16 03:30:11",NULL,113.625,113.595,NULL,NULL,113.59,113.6,2018-11-16,03:30:11,6714488
USD/JPY,"2018-11-16 03:31:00",NULL,113.595,113.595,NULL,NULL,113.59,113.6,2018-11-16,03:31:00,6714494
USD/JPY,"2018-11-16 03:32:02",NULL,113.61,113.6,NULL,NULL,113.59,113.61,2018-11-16,03:32:02,6714500
USD/JPY,"2018-11-16 03:33:00",NULL,113.60499999999999,113.6,NULL,NULL,113.6,113.61,2018-11-16,03:33:00,6714506
USD/JPY,"2018-11-16 03:34:02",NULL,113.595,113.585,NULL,NULL,113.58,113.61,2018-11-16,03:34:02,6714512
USD/JPY,"2018-11-16 03:35:27",NULL,113.605,113.585,NULL,NULL,113.59,113.62,2018-11-16,03:35:27,6714518
USD/JPY,"2018-11-16 03:36:02",NULL,113.60499999999999,113.60499999999999,NULL,NULL,113.6,113.61,2018-11-16,03:36:02,6714524
USD/JPY,"2018-11-16 03:37:02",NULL,113.61,113.605,NULL,NULL,113.59,113.62,2018-11-16,03:37:02,6714530
USD/JPY,"2018-11-16 03:38:02",NULL,113.605,113.595,NULL,NULL,113.59,113.6,2018-11-16,03:38:02,6714536
USD/JPY,"2018-11-16 03:39:02",NULL,113.585,113.585,NULL,NULL,113.57,113.6,2018-11-16,03:39:02,6714542
USD/JPY,"2018-11-16 03:40:26",NULL,113.605,113.6,NULL,NULL,113.59,113.62,2018-11-16,03:40:26,6714548
USD/JPY,"2018-11-16 03:41:01",NULL,113.61500000000001,113.61500000000001,NULL,NULL,113.61,113.62,2018-11-16,03:41:01,6714554
USD/JPY,"2018-11-16 03:42:01",NULL,113.605,113.605,NULL,NULL,113.59,113.62,2018-11-16,03:42:01,6714560
USD/JPY,"2018-11-16 03:43:00",NULL,113.605,113.585,NULL,NULL,113.59,113.62,2018-11-16,03:43:00,6714566
USD/JPY,"2018-11-16 03:44:01",NULL,113.605,113.595,NULL,NULL,113.58,113.61,2018-11-16,03:44:01,6714572
USD/JPY,"2018-11-16 03:45:00",NULL,113.61,113.595,NULL,NULL,113.6,113.62,2018-11-16,03:45:00,6714578
USD/JPY,"2018-11-16 03:46:03",NULL,113.625,113.625,NULL,NULL,113.62,113.63,2018-11-16,03:46:03,6714584
USD/JPY,"2018-11-16 03:47:01",NULL,113.635,113.63499999999999,NULL,NULL,113.62,113.65,2018-11-16,03:47:01,6714590
USD/JPY,"2018-11-16 03:48:01",NULL,113.655,113.64,NULL,NULL,113.65,113.66,2018-11-16,03:48:01,6714596
USD/JPY,"2018-11-16 03:49:00",NULL,113.66499999999999,113.655,NULL,NULL,113.66,113.67,2018-11-16,03:49:00,6714602
USD/JPY,"2018-11-16 03:50:02",NULL,113.655,113.655,NULL,NULL,113.64,113.67,2018-11-16,03:50:02,6714608
USD/JPY,"2018-11-16 03:51:00",NULL,113.655,113.63499999999999,NULL,NULL,113.63,113.64,2018-11-16,03:51:00,6714614
USD/JPY,"2018-11-16 03:52:01",NULL,113.625,113.60499999999999,NULL,NULL,113.6,113.61,2018-11-16,03:52:01,6714620
USD/JPY,"2018-11-16 03:53:03",NULL,113.61,113.60499999999999,NULL,NULL,113.6,113.62,2018-11-16,03:53:03,6714626
USD/JPY,"2018-11-16 03:54:02",NULL,113.595,113.58500000000001,NULL,NULL,113.58,113.59,2018-11-16,03:54:02,6714632
USD/JPY,"2018-11-16 03:55:29",NULL,113.59,113.59,NULL,NULL,113.58,113.6,2018-11-16,03:55:29,6714638
USD/JPY,"2018-11-16 03:57:03",NULL,113.585,113.585,NULL,NULL,113.57,113.6,2018-11-16,03:57:03,6714644
USD/JPY,"2018-11-16 03:58:01",NULL,113.615,113.6,NULL,NULL,113.59,113.61,2018-11-16,03:58:01,6714650
USD/JPY,"2018-11-16 03:59:02",NULL,113.6,113.595,NULL,NULL,113.59,113.61,2018-11-16,03:59:02,6714657
USD/JPY,"2018-11-16 04:00:00",NULL,113.6,113.585,NULL,NULL,113.57,113.6,2018-11-16,04:00:00,6714662
USD/JPY,"2018-11-16 04:01:01",NULL,113.595,113.585,NULL,NULL,113.58,113.61,2018-11-16,04:01:01,6714668
USD/JPY,"2018-11-16 04:02:02",NULL,113.55,113.535,NULL,NULL,113.52,113.55,2018-11-16,04:02:02,6714674
USD/JPY,"2018-11-16 04:03:02",NULL,113.535,113.515,NULL,NULL,113.5,113.53,2018-11-16,04:03:02,6714680
USD/JPY,"2018-11-16 04:04:03",NULL,113.49000000000001,113.465,NULL,NULL,113.48,113.5,2018-11-16,04:04:03,6714686
USD/JPY,"2018-11-16 04:05:03",NULL,113.49000000000001,113.485,NULL,NULL,113.48,113.49,2018-11-16,04:05:03,6714692
USD/JPY,"2018-11-16 04:06:01",NULL,113.515,113.505,NULL,NULL,113.51,113.52,2018-11-16,04:06:01,6714698
USD/JPY,"2018-11-16 04:07:02",NULL,113.525,113.525,NULL,NULL,113.51,113.54,2018-11-16,04:07:02,6714704
USD/JPY,"2018-11-16 04:08:00",NULL,113.535,113.525,NULL,NULL,113.53,113.54,2018-11-16,04:08:00,6714710
USD/JPY,"2018-11-16 04:09:01",NULL,113.545,113.525,NULL,NULL,113.53,113.56,2018-11-16,04:09:01,6714716
USD/JPY,"2018-11-16 04:11:01",NULL,113.58,113.58,NULL,NULL,113.57,113.59,2018-11-16,04:11:01,6714722
USD/JPY,"2018-11-16 04:12:02",NULL,113.565,113.56,NULL,NULL,113.55,113.57,2018-11-16,04:12:02,6714728
USD/JPY,"2018-11-16 04:13:00",NULL,113.56,113.555,NULL,NULL,113.55,113.56,2018-11-16,04:13:00,6714734
USD/JPY,"2018-11-16 04:14:00",NULL,113.58500000000001,113.575,NULL,NULL,113.58,113.59,2018-11-16,04:14:00,6714740
USD/JPY,"2018-11-16 04:17:02",NULL,113.565,113.565,NULL,NULL,113.55,113.58,2018-11-16,04:17:02,6714746
USD/JPY,"2018-11-16 04:18:00",NULL,113.57499999999999,113.565,NULL,NULL,113.57,113.58,2018-11-16,04:18:00,6714752
USD/JPY,"2018-11-16 04:19:03",NULL,113.56,113.53,NULL,NULL,113.52,113.54,2018-11-16,04:19:03,6714758
USD/JPY,"2018-11-16 04:20:04",NULL,113.535,113.535,NULL,NULL,113.52,113.55,2018-11-16,04:20:04,6714764
USD/JPY,"2018-11-16 04:22:00",NULL,113.535,113.505,NULL,NULL,113.5,113.51,2018-11-16,04:22:00,6714770
USD/JPY,"2018-11-16 04:23:00",NULL,113.525,113.515,NULL,NULL,113.52,113.53,2018-11-16,04:23:00,6714776
USD/JPY,"2018-11-16 04:24:03",NULL,113.505,113.505,NULL,NULL,113.49,113.52,2018-11-16,04:24:03,6714782
USD/JPY,"2018-11-16 04:25:00",NULL,113.505,113.505,NULL,NULL,113.49,113.52,2018-11-16,04:25:00,6714788
USD/JPY,"2018-11-16 04:26:06",NULL,113.475,113.475,NULL,NULL,113.47,113.48,2018-11-16,04:26:06,6714794
USD/JPY,"2018-11-16 04:27:03",NULL,113.475,113.47,NULL,NULL,113.46,113.49,2018-11-16,04:27:03,6714800
USD/JPY,"2018-11-16 04:28:00",NULL,113.475,113.47,NULL,NULL,113.45,113.49,2018-11-16,04:28:00,6714806
USD/JPY,"2018-11-16 04:29:01",NULL,113.475,113.465,NULL,NULL,113.46,113.49,2018-11-16,04:29:01,6714812
USD/JPY,"2018-11-16 04:30:04",NULL,113.475,113.475,NULL,NULL,113.47,113.48,2018-11-16,04:30:04,6714818
USD/JPY,"2018-11-16 04:32:01",NULL,113.495,113.495,NULL,NULL,113.48,113.51,2018-11-16,04:32:01,6714824
USD/JPY,"2018-11-16 04:33:01",NULL,113.525,113.515,NULL,NULL,113.51,113.54,2018-11-16,04:33:01,6714830
USD/JPY,"2018-11-16 04:34:03",NULL,113.535,113.515,NULL,NULL,113.5,113.53,2018-11-16,04:34:03,6714836
USD/JPY,"2018-11-16 04:35:03",NULL,113.515,113.515,NULL,NULL,113.5,113.53,2018-11-16,04:35:03,6714842
USD/JPY,"2018-11-16 04:36:01",NULL,113.525,113.525,NULL,NULL,113.52,113.53,2018-11-16,04:36:01,6714848
USD/JPY,"2018-11-16 04:37:00",NULL,113.525,113.525,NULL,NULL,113.52,113.53,2018-11-16,04:37:00,6714854
USD/JPY,"2018-11-16 04:38:02",NULL,113.515,113.50999999999999,NULL,NULL,113.5,113.52,2018-11-16,04:38:02,6714860
USD/JPY,"2018-11-16 04:39:00",NULL,113.535,113.50999999999999,NULL,NULL,113.52,113.55,2018-11-16,04:39:00,6714866
USD/JPY,"2018-11-16 04:40:06",NULL,113.53,113.53,NULL,NULL,113.52,113.54,2018-11-16,04:40:06,6714872
USD/JPY,"2018-11-16 04:42:00",NULL,113.53999999999999,113.525,NULL,NULL,113.51,113.54,2018-11-16,04:42:00,6714878
USD/JPY,"2018-11-16 04:43:00",NULL,113.515,113.515,NULL,NULL,113.51,113.52,2018-11-16,04:43:00,6714884
USD/JPY,"2018-11-16 04:44:00",NULL,113.515,113.505,NULL,NULL,113.51,113.52,2018-11-16,04:44:00,6714890
USD/JPY,"2018-11-16 04:45:00",NULL,113.525,113.525,NULL,NULL,113.51,113.54,2018-11-16,04:45:00,6714896
USD/JPY,"2018-11-16 04:46:03",NULL,113.545,113.535,NULL,NULL,113.53,113.56,2018-11-16,04:46:03,6714902
USD/JPY,"2018-11-16 04:47:01",NULL,113.535,113.535,NULL,NULL,113.52,113.55,2018-11-16,04:47:01,6714908
USD/JPY,"2018-11-16 04:48:01",NULL,113.535,113.525,NULL,NULL,113.53,113.54,2018-11-16,04:48:01,6714914
USD/JPY,"2018-11-16 04:49:00",NULL,113.535,113.53,NULL,NULL,113.52,113.54,2018-11-16,04:49:00,6714920
USD/JPY,"2018-11-16 04:51:02",NULL,113.545,113.545,NULL,NULL,113.53,113.56,2018-11-16,04:51:02,6714926
USD/JPY,"2018-11-16 04:52:01",NULL,113.555,113.535,NULL,NULL,113.52,113.55,2018-11-16,04:52:01,6714932
USD/JPY,"2018-11-16 04:53:00",NULL,113.545,113.535,NULL,NULL,113.54,113.55,2018-11-16,04:53:00,6714939
USD/JPY,"2018-11-16 04:54:00",NULL,113.55000000000001,113.53999999999999,NULL,NULL,113.53,113.55,2018-11-16,04:54:00,6714944
